2019-02-13 19:12:53,176 [INFO]: StackedDAE(
  (encoder): Sequential(
    (0): Linear(in_features=784, out_features=500, bias=True)
    (1): ReLU()
    (2): Linear(in_features=500, out_features=500, bias=True)
    (3): ReLU()
    (4): Linear(in_features=500, out_features=2000, bias=True)
    (5): ReLU()
  )
  (decoder): Sequential(
    (0): Linear(in_features=10, out_features=2000, bias=True)
    (1): ReLU()
    (2): Linear(in_features=2000, out_features=500, bias=True)
    (3): ReLU()
    (4): Linear(in_features=500, out_features=500, bias=True)
    (5): ReLU()
  )
  (_enc_mu): Linear(in_features=2000, out_features=10, bias=True)
  (_dec): Linear(in_features=500, out_features=784, bias=True)
)
2019-02-13 19:18:49,234 [INFO]: #Epoch  44: Reconstruct Loss: 251.4473, Valid Reconstruct Loss: 207.6768
2019-02-13 19:18:53,511 [INFO]: #Epoch  45: Reconstruct Loss: 251.0961, Valid Reconstruct Loss: 195.6375
2019-02-13 19:18:57,501 [INFO]: #Epoch  46: Reconstruct Loss: 250.7803, Valid Reconstruct Loss: 196.6919
2019-02-13 19:19:03,408 [INFO]: #Epoch  47: Reconstruct Loss: 250.2535, Valid Reconstruct Loss: 196.3993
2019-02-13 19:19:09,821 [INFO]: #Epoch  48: Reconstruct Loss: 249.8273, Valid Reconstruct Loss: 187.8694
2019-02-13 19:19:15,875 [INFO]: #Epoch  49: Reconstruct Loss: 249.4693, Valid Reconstruct Loss: 185.2054
2019-02-13 19:19:26,278 [INFO]: #Epoch  50: Reconstruct Loss: 249.1802, Valid Reconstruct Loss: 201.3338
2019-02-13 19:19:36,898 [INFO]: #Epoch  51: Reconstruct Loss: 248.9318, Valid Reconstruct Loss: 187.1885
2019-02-13 19:19:43,527 [INFO]: #Epoch  52: Reconstruct Loss: 248.3317, Valid Reconstruct Loss: 183.8758
2019-02-13 19:19:49,603 [INFO]: #Epoch  53: Reconstruct Loss: 247.8577, Valid Reconstruct Loss: 196.0083
2019-02-13 19:19:59,818 [INFO]: #Epoch  54: Reconstruct Loss: 247.6717, Valid Reconstruct Loss: 189.8202
2019-02-13 19:20:09,817 [INFO]: #Epoch  55: Reconstruct Loss: 247.3372, Valid Reconstruct Loss: 190.7103
2019-02-13 19:20:20,749 [INFO]: #Epoch  56: Reconstruct Loss: 247.1850, Valid Reconstruct Loss: 184.5463
2019-02-13 19:20:26,638 [INFO]: #Epoch  57: Reconstruct Loss: 246.6900, Valid Reconstruct Loss: 205.1200
2019-02-13 19:20:30,902 [INFO]: #Epoch  58: Reconstruct Loss: 246.4729, Valid Reconstruct Loss: 195.4166
2019-02-13 19:20:41,957 [INFO]: #Epoch  59: Reconstruct Loss: 245.8976, Valid Reconstruct Loss: 189.0558
2019-02-13 19:20:50,383 [INFO]: #Epoch  60: Reconstruct Loss: 245.9942, Valid Reconstruct Loss: 188.9132
2019-02-13 19:20:56,488 [INFO]: #Epoch  61: Reconstruct Loss: 245.6572, Valid Reconstruct Loss: 182.4259
2019-02-13 19:21:02,012 [INFO]: #Epoch  62: Reconstruct Loss: 245.1875, Valid Reconstruct Loss: 191.6124
2019-02-13 19:21:11,447 [INFO]: #Epoch  63: Reconstruct Loss: 245.1126, Valid Reconstruct Loss: 190.3973
2019-02-13 19:21:17,525 [INFO]: #Epoch  64: Reconstruct Loss: 244.5237, Valid Reconstruct Loss: 201.0723
2019-02-13 19:21:23,391 [INFO]: #Epoch  65: Reconstruct Loss: 244.3104, Valid Reconstruct Loss: 191.0355
2019-02-13 19:21:29,128 [INFO]: #Epoch  66: Reconstruct Loss: 243.8356, Valid Reconstruct Loss: 193.2042
2019-02-13 19:21:35,210 [INFO]: #Epoch  67: Reconstruct Loss: 243.7010, Valid Reconstruct Loss: 191.7238
2019-02-13 19:21:40,918 [INFO]: #Epoch  68: Reconstruct Loss: 243.5430, Valid Reconstruct Loss: 184.1095
2019-02-13 19:21:50,528 [INFO]: #Epoch  69: Reconstruct Loss: 243.2137, Valid Reconstruct Loss: 203.6896
2019-02-13 19:21:57,119 [INFO]: #Epoch  70: Reconstruct Loss: 243.0142, Valid Reconstruct Loss: 194.1619
2019-02-13 19:22:07,435 [INFO]: #Epoch  71: Reconstruct Loss: 242.6259, Valid Reconstruct Loss: 181.3598
2019-02-13 19:22:17,734 [INFO]: #Epoch  72: Reconstruct Loss: 242.0562, Valid Reconstruct Loss: 188.9731
2019-02-13 19:22:25,956 [INFO]: #Epoch  73: Reconstruct Loss: 242.2347, Valid Reconstruct Loss: 184.9078
2019-02-13 19:22:37,027 [INFO]: #Epoch  74: Reconstruct Loss: 242.2275, Valid Reconstruct Loss: 184.0600
2019-02-13 19:22:48,195 [INFO]: #Epoch  75: Reconstruct Loss: 241.7330, Valid Reconstruct Loss: 191.9049
2019-02-13 19:22:54,635 [INFO]: #Epoch  76: Reconstruct Loss: 241.4664, Valid Reconstruct Loss: 189.9950
2019-02-13 19:23:05,507 [INFO]: #Epoch  77: Reconstruct Loss: 241.1144, Valid Reconstruct Loss: 186.7765
2019-02-13 19:23:11,464 [INFO]: #Epoch  78: Reconstruct Loss: 241.3316, Valid Reconstruct Loss: 199.2642
2019-02-13 19:23:17,378 [INFO]: #Epoch  79: Reconstruct Loss: 240.9955, Valid Reconstruct Loss: 182.6383
